fyear,ticker,statevariable,fixedcosts,couponrate,liabilities,equityobserved
12312005,CF.N,212.1,244.0885517,0.039031836,458.6,839.1727758
12312006,CF.N,261,283.7795924,0.005688505,509.8,1414.35627
12312007,CF.N,757,369.8029999,0.00210344,808.2,6148.957879
12312008,CF.N,708.2,474.893721,0.001543061,1036.9,2379.344
12312009,CF.N,746.2,606.6957194,0.002,750,4408.150616
12312010,CF.N,1576.7,1107.908693,0.063926307,4320.6,9613.049076
12312011,CF.N,2335.7,1227.687206,0.031373713,4041.6,9479.967318
12312012,CF.N,2662.7,1586.177554,0.034828944,3884.7,12772.78764
12312013,CF.N,1794.8,2066.206541,0.030917801,5239.7,13356.14415
12312014,CF.N,1728.1,2645.274908,0.024772012,6765.7,13554.8374
12312015,CF.N,1546.8,3455.059825,0.014030858,8296,9511.804462
12312016,CF.N,1111,4657.899919,0.016321333,8639,7338.43404
12312017,CF.N,2138,6078.428782,0.046467031,6779,9922.882442
12312015,WRK.N,2358.3,2228.764084,0.010320974,13574.3,11723.08203
12312016,WRK.N,3314.8,2876.108291,0.018719921,13194.5,12718.953
12312017,WRK.N,3539.1,3092.676003,0.016260494,14698.2,16102.72064
12311998,TWX.N,1400,15000.23123,0.005324814,1878,95162.78487
12311999,TWX.N,2372,12741.55593,0.008613264,2322,169617.5003
12312000,TWX.N,4354,11811.66423,0.133053567,4051,81209.15103
12312001,TWX.N,14146,16570.31676,0.026074954,52886,136599.8937
12312002,TWX.N,17192,16745.34384,0.028458457,57663,58558.92351
12312003,TWX.N,19874,18447.91725,0.058954431,60216,78266.57658
12312004,TWX.N,18753,16431.31592,0.030805979,56937,85758.70127
12312005,TWX.N,16770,15359.09614,0.03120786,51910,79794.36094
12312006,TWX.N,20964,15204.59303,0.028832496,68291,86931.76726
12312007,TWX.N,16348,10120.69327,0.022445471,70972,59676.97859
12312008,TWX.N,13566,10109.83009,0.022342774,68389,36095.28
12312009,TWX.N,17398,8936.160101,0.039924071,32662,34023.22149
12312010,TWX.N,10693,8679.889276,0.037823589,33762,35686.08388
12312011,TWX.N,11192,8805.720848,0.034903691,37847,36171.93287
12312012,TWX.N,9627,7027.403224,0.035340655,38426,44577.56
12312013,TWX.N,9964,6916.35972,0.03362646,38095,62399.4
12312014,TWX.N,10121,7117.385341,0.034988363,38670,71069.44
12312015,TWX.N,10039,6666.398442,0.034378109,40200,51702.37412
12312016,TWX.N,11152,6871.237363,0.0334375,41600,74437.1371
12312017,TWX.N,10517,5753.493872,0.0334375,40798,71217.89988
12311998,AZO.N,1370.848,1139.809697,0.011785159,1446.056,4940.491274
12311999,AZO.N,1651.528,1501.787487,0.021179867,1960.966,4465.200946
12312000,AZO.N,2003.695,1663.238707,0.052303699,2341.039,3243.048915
12312001,AZO.N,2059.134,1783.967707,0.039468511,2566.299,7666.999727
12312002,AZO.N,2420.578,1880.181606,0.028697972,2788.664,6881.158173
12312003,AZO.N,2403.863,1891.616468,0.025299817,3393.068,7435.804892
12312004,AZO.N,2489.27,2073.073499,0.024863332,3741.172,7273.724285
12312005,AZO.N,2568.572,2157.183247,0.026880716,3854.25,7039.613711
12312006,AZO.N,2861.484,2290.890822,0.027150118,4056.778,8167.372411
12312007,AZO.N,2976.113,2399.542133,0.027702999,4401.509,7575.751922
12312008,AZO.N,3185.557,2550.625129,0.0239745,5027.425,8014.618027
12312009,AZO.N,3310.398,2691.449068,0.02542007,5751.479,7823.872396
12312010,AZO.N,3750.117,2878.635798,0.025598385,6310.359,11937.38122
12312011,AZO.N,4088.813,3143.258053,0.024230632,7123.834,12790.76363
12312012,AZO.N,4204.428,3349.027776,0.022691275,7813.664,12876.97248
12312013,AZO.N,4569.869,3547.51246,0.021798823,8579.408,16110.96692
12312014,AZO.N,4615.277,3692.343505,0.018530009,9139.715,19748.22529
12312015,AZO.N,5099.042,3971.645609,0.015508777,9803.739,22411.8443
12312016,AZO.N,5042.056,3875.723179,0.014445683,10387.325,22604.27947
12312017,AZO.N,5065.194,4000.315766,0.014790388,10688.158,19458.11428
12311998,BBY.N,1633.423,2081.175227,0.029714379,1268.746,6191.63275
12311999,BBY.N,2150.224,2387.162676,0.022037447,1497.678,10314.8175
12312000,BBY.N,2635.918,2743.087757,0.002790418,1899.357,6141.875438
12312001,BBY.N,3211,3284.417984,0.002319417,3018,15765.1816
12312002,BBY.N,4160,3756.276876,0.005158894,4846,7769.65875
12312003,BBY.N,4658,4821.193953,0.004834811,4964,16960.81304
12312004,BBY.N,5927,5447.168743,0.004780115,5230,19494.2165
12312005,BBY.N,7078,5945.200774,0.007527802,5845,21301.98248
12312006,BBY.N,7852,6953.289581,0.004540639,6607,23705.98913
12312007,BBY.N,8563,7635.434701,0.004226888,7334,22085.8326
12312008,BBY.N,9472,8274.635675,0.007529755,8234,11621.48919
12312009,BBY.N,10955,9898.892048,0.008809747,10670,16495.54272
12312010,BBY.N,11920,10528.20337,0.008114306,11338,13516.99524
12312011,BBY.N,11305,10922.56919,0.008146254,10557,8186.899246
12312012,BBY.N,12159,9666.989063,0.009536902,11639,4006.341034
12312013,BBY.N,9391,8805.462554,0.008108935,13072,13798.78488
12312014,BBY.N,9305,8998.989223,0.009976057,10024,13672.62476
12312015,BBY.N,9629,8475.568638,0.008784773,10245,10435.81572
12312016,BBY.N,9026,8479.200368,0.008751778,9141,13390.96383
12312017,BBY.N,10299,8522.883986,0.008308735,9147,20015.59525
12311998,BWA.N,298,373.4886873,0.028576818,1060.3,1304.582193
12311999,BWA.N,598.9,476.0359539,0.026832598,1904.4,1082.329695
12312000,BWA.N,645.3,560.1651928,0.039824626,1642.2,1047.93332
12312001,BWA.N,537.7,551.3338231,0.030326829,1655.3,1377.28748
12312002,BWA.N,604.4,610.8030025,0.023414345,1687,1355.695128
12312003,BWA.N,658.3,636.6378699,0.018519513,1862.9,2333.177034
12312004,BWA.N,795.3,672.5078054,0.015055508,1972.7,3042.761565
12312005,BWA.N,933.9,860.9867054,0.01797237,2309.1,3427.939926
12312006,BWA.N,985.2,887.7532778,0.017671314,2546.5,3396.663561
12312007,BWA.N,1178.1,941.6913541,0.016947807,2519.5,5614.033826
12312008,BWA.N,988.1,978.290224,0.017034337,2606.5,2520.875981
12312009,BWA.N,724.4,789.8449899,0.026577046,2588.7,3877.940122
12312010,BWA.N,1017.3,921.9569459,0.021200542,3245.2,8231.398849
12312011,BWA.N,1160.1,924.3339805,0.021280237,3505.6,6993.581356
12312012,BWA.N,1299.1,923.5910062,0.017513135,3254.7,8382.20011
12312013,BWA.N,1105.3,922.4504168,0.015344334,3284.6,12747.48
12312014,BWA.N,1216.1,985.1425741,0.013994515,3537.1,12494.18025
12312015,BWA.N,1318.9,1059.006327,0.013515075,5194.2,9689.796175
12312016,BWA.N,1610,1221.889564,0.018128253,5532.8,8400.154352
12312017,BWA.N,1763.4,1272.849802,0.01543184,5961.7,10771.73891
12311998,CCL.N,1519.081,2298.611864,0.020923068,2761.163,28580.02651
12311999,CCL.N,1826.795,2432.187,0.021160813,2355.108,29498.68688
12312000,CCL.N,1808.31,2529.807507,0.01044562,3960.703,20947.05863
12312001,CCL.N,1978.936,2809.194351,0.02433249,4972.775,20488.10398
12312002,CCL.N,2189,2859.678015,0.022574741,4917,19457.14016
12312003,CCL.N,3064,3343.562587,0.018227706,10698,33474.28444
12312004,CCL.N,4785,3856.929852,0.023913776,11876,49428.34272
12312005,CCL.N,5075,4030.864376,0.028780743,11466,43752.82736
12312006,CCL.N,5443,4256.453611,0.029411765,12342,39186.46806
12312007,CCL.N,6062,4522.787984,0.029118019,14218,34948.26774
12312008,CCL.N,5469,4693.961003,0.031394211,14302,18758.01164
12312009,CCL.N,5312,4675.069364,0.025682617,14796,25545.71372
12312010,CCL.N,5810,4789.213052,0.026142887,14459,36450.02209
12312011,CCL.N,5848,4974.495462,0.024653833,14805,25404.27867
12312012,CCL.N,5066,5058.023508,0.022780987,15232,28857.30225
12312013,CCL.N,5032,5290.907749,0.020517108,15548,31385.16362
12312014,CCL.N,5781,5549.262507,0.019483075,15244,35231.34085
12312015,CCL.N,6829,5591.205999,0.014030777,15466,42949.05038
12312016,CCL.N,7554,5839.86047,0.013694424,16284,37656.90461
12312017,CCL.N,7785,5999.352329,0.011955078,16562,47603.82563
12311998,CMI.N,1129,1006.507388,0.02213217,3208,1494.55
12311999,CMI.N,1170,1030.902422,0.025673137,3194,2004.96875
12312000,CMI.N,1333,1050.830444,0.028460543,3092,1574.40625
12312001,CMI.N,961,1023.62226,0.027127004,3244,1591.702
12312002,CMI.N,1011,1060.651883,0.021004098,3904,1167.395
12312003,CMI.N,1089,1205.342169,0.024913666,4054,2070.162
12312004,CMI.N,1742,1438.171199,0.023056519,4901,3813.87672
12312005,CMI.N,1877,1467.679493,0.023769808,4796,4201.625375
12312006,CMI.N,2093,1649.478162,0.02268088,4409,6199.759199
12312007,CMI.N,2164,1802.258127,0.01290897,4493,13007.96949
12312008,CMI.N,2482,2001.800545,0.008930343,5039,5380.749
12312009,CMI.N,2411,1846.988591,0.007297748,4796,9254.216891
12312010,CMI.N,2535,2176.820782,0.007769145,5406,21761.04323
12312011,CMI.N,3957,2616.426042,0.008052082,5837,16974.79634
12312012,CMI.N,4011,3307.080731,0.123968425,5574,20593.65099
12312013,CMI.N,4286,3133.227902,0.05540974,6858,26412.7324
12312014,CMI.N,5020,3812.499071,0.085907965,7671,26338.67782
12312015,CMI.N,4226,3357.73883,0.009344529,7384,15632.44868
12312016,CMI.N,4058,3472.032672,0.009314789,7837,22998.1601
12312017,CMI.N,4749,4001.738458,0.008273635,9911,29316.50415
12311998,DHI.N,129.678,320.2707036,0.014565636,1114.953,1412.433404
12311999,DHI.N,183.835,418.9808889,0.010549591,1559.397,863.4408534
12312000,DHI.N,304.169,481.3008492,0.009212386,1719.75,1649.661477
12312001,DHI.N,438.243,564.5031204,0.005903274,2393.079,2496.478085
12312002,DHI.N,635.46,798.4532489,0.003090386,3726.719,2542.321508
12312003,DHI.N,1351.262,1001.787792,0.003062096,4112.216,6814.979587
12312004,DHI.N,666.8,1164.622319,0.001914329,4858.1,9413.701887
12312005,DHI.N,774.7,1472.229408,0.003049833,6951.2,11186.41386
12312006,DHI.N,505.1,1774.266652,0.004467081,8305.2,8294.443767
12312007,DHI.N,2688.1,1412.534655,0.006320963,5901,4147.921738
12312008,DHI.N,2818.2,1023.23403,0.00979197,5085.8,2238.770943
12312009,DHI.N,1845.6,787.5654073,0.023713328,4356.2,3453.301561
12312010,DHI.N,1411.6,787.0294257,0.030702416,3315.7,3809.061783
12312011,DHI.N,637.5,709.1267386,0.024242203,2734.9,3988.86738
12312012,DHI.N,348.9,729.3580123,0.007362803,3653.5,6352.853388
12312014,DHI.N,308.5,1061.725173,0.000888327,5065.7,9239.465721
12312015,DHI.N,1903.6,1296.862461,0.0032727,5255.6,11837.35618
12312016,DHI.N,1946.7,1424.23651,0.001762521,4765.9,10200.25931
12312017,DHI.N,1915.2,1577.548056,0.001915709,4437,19202.46856
12311998,DRI.N,615.176,719.8834232,0.021255118,964.897,2505.31434
12311999,DRI.N,739.273,734.0070562,0.022048972,926.211,2322.588087
12312000,DRI.N,728.756,751.0612453,0.022838846,1010.953,2732.108199
12312001,DRI.N,841.335,798.3772916,0.026643487,1183.216,4144.048466
12312002,DRI.N,963.099,845.7319933,0.027011998,1400.859,3494.813752
12312003,DRI.N,984.453,880.1296629,0.030029106,1468.442,3468.682846
12312004,DRI.N,1041.73,934.6801448,0.027544142,1605.06,4361.211897
12312005,DRI.N,1096.6,946.2988341,0.027691812,1664.752,5877.439523
12312006,DRI.N,1268.8,999.7416955,0.026398458,1780.407,5832.233654
12312007,DRI.N,1181.7,1038.807283,0.022784527,1786.3,3970.3297
12312008,DRI.N,1462.7,1208.113762,0.026162878,3321.5,3860.317641
12312009,DRI.N,1556.3,1270.179927,0.031674076,3419.2,4903.707043
12312010,DRI.N,1681.8,1293.325227,0.028177759,3382.1,6413.001861
12312011,DRI.N,1728.9,1367.669786,0.02784387,3530.4,5854.475514
12312012,DRI.N,1407.3,1195.434428,0.025108478,4102.2,5830.134142
12312013,DRI.N,1698.2,1317.840701,0.02601796,4877.4,7136.84396
12312014,DRI.N,1552.4,1371.0109,0.028563888,4925.8,7272.815104
12312015,DRI.N,1297.1,1435.268096,0.051021523,3661.2,8160.968187
12312016,DRI.N,1578.4,1430.736163,0.066752832,2630.6,9029.28389
12312017,DRI.N,1575,1327.339801,0.013006958,3190.6,11861.71711
12311998,TGT.N,8388,9862.040355,0.049994846,9701,23914.75272
12311999,TGT.N,9148,10507.71814,0.040460749,10331,32178.54236
12312000,TGT.N,10107,10866.54835,0.03643294,11281,28886.87873
12312001,TGT.N,10488,11556.52994,0.032842495,12971,37059.45898
12312002,TGT.N,10950,12118.66188,0.02927458,16294,27263.14758
12312003,TGT.N,11322,11247.94315,0.030480167,19160,35000.13604
12312004,TGT.N,12946,12350.37271,0.027410767,20284,46499.46465
12312005,TGT.N,13645,13501.94957,0.030575166,19264,48328.73145
12312006,TGT.N,16126,14769.67272,0.023569024,20790,48999.53005
12312007,TGT.N,17311,15522.54115,0.027491251,21716,41542.24985
12312008,TGT.N,17463,16390.55387,0.022835265,29253,25993.49544
12312009,TGT.N,18278,16879.70991,0.0294137,30394,36389.36936
12312010,TGT.N,19764,16894.00827,0.027581717,29186,42576.95503
12312011,TGT.N,19500,17219.44799,0.026933163,28218,34399.19455
12312012,TGT.N,20409,17945.02811,0.028206044,30809,38507.50619
12312013,TGT.N,20689,18313.74766,0.022812846,31605,39992.18872
12312014,TGT.N,22028,18437.60569,0.036826495,28322,48351.96647
12312015,TGT.N,20139,18583.60126,0.036724931,27175,44731.5074
12312016,TGT.N,21470,18401.73343,0.03101996,27305,40571.26336
12312017,TGT.N,19791,17225.00126,0.037729436,26478,35468.11535
12311998,DIS.N,5760,1652.273534,0.029331514,21990,61523.9565
12311999,DIS.N,3227,1757.224474,0.029477545,22356,60428.84609
12312000,DIS.N,4354,1796.387754,0.029118662,20571,60162.73436
12312001,DIS.N,3673,1930.504901,0.030111775,20756,42240.04134
12312002,DIS.N,3009,2146.384398,0.027631277,26166,33307.5991
12312003,DIS.N,3606,2256.907727,0.027358454,25769,47718.3491
12312004,DIS.N,4999,2321.035965,0.023276468,27023,56803.27468
12312005,DIS.N,4910,2485.816968,0.024941634,25700,46108.91435
12312006,DIS.N,6764,2717.393206,0.026308925,26835,70886.02855
12312007,DIS.N,6215,2987.010309,0.025831025,28880,61444.48647
12312008,DIS.N,6413,3103.02638,0.024696497,28830,41999.80628
12312009,DIS.N,5907,3194.92215,0.021233569,27692,60146.60017
12312010,DIS.N,7034,3298.312052,0.01526922,29864,71028.32061
12312011,DIS.N,7429,3533.956293,0.01331456,32671,67369.24451
12312012,DIS.N,16644,12056.77401,0.021797207,32940,88233.9613
12312013,DIS.N,18166,12397.85765,0.010546674,33091,134256.1627
12312014,DIS.N,18655,12891.48856,0.008609198,36008,159719.0042
12312015,DIS.N,20222,13216.15411,0.007943937,39527,173715.9324
12312016,DIS.N,22285,13923.56624,0.008834713,44710,165862.0635
12312017,DIS.N,21026,13888.68179,0.010214155,49637,162373.664
12311998,DLTR.OQ,324.939,303.666195,0.033362964,156.371,2584.486881
12311999,DLTR.OQ,433.252,378.4928819,0.055637662,259.824,3191.779375
12312000,DLTR.OQ,491.811,469.3031383,0.040446799,228.201,2644.033973
12312001,DLTR.OQ,642.519,561.1395227,0.021828758,250.312,3470.262269
12312002,DLTR.OQ,816.766,714.3778688,0.017315968,260.973,2805.251838
12312003,DLTR.OQ,33.023,184.7769309,0.001568431,458.42,3465.252697
12312004,DLTR.OQ,976.928,880.6847197,0.017211605,486.997,3249.345425
12312005,DLTR.OQ,1105.786,998.6796298,0.016386087,628.46,2546.867122
12312006,DLTR.OQ,1268.265,1097.719478,0.02242613,626.1,3088.390574
12312007,DLTR.OQ,1475.7,1286.352589,0.023093072,714.5,2383.293534
12312008,DLTR.OQ,1516,1405.343074,0.023395471,799.3,3778.001789
12312009,DLTR.OQ,1638,1529.663501,0.012396166,782.5,4263.043974
12312010,DLTR.OQ,1930.8,1688.346138,0.008251017,860.5,7022.392951
12312011,DLTR.OQ,1981.7,1851.83202,0.007053717,921.5,9892.175729
12312012,DLTR.OQ,2287.4,2047.487106,0.005691057,984,9215.488948
12312013,DLTR.OQ,2413.7,2248.320831,0.003042316,1084.7,11740.66325
12312014,DLTR.OQ,2627.6,2422.607423,0.009055708,1601.2,14473.95097
12312015,DLTR.OQ,2940.5,2674.310376,0.019851262,1707.7,18130.94303
12312016,DLTR.OQ,4855.7,4830.310561,0.042368826,11494.3,18219.99196
12312017,DLTR.OQ,6958.4,6177.638521,0.058125891,10312.1,25442.82713
12311998,M.N,6670,6363.745794,0.04928083,8482,9134.702174
12311999,M.N,6688,6214.901753,0.039458414,7755,10616.77893
12312000,M.N,4727,6258.01898,0.029533214,11140,6955.88068
12312001,M.N,6231,6380.020304,0.035377358,9752,7839.551508
12312002,M.N,6432,6230.831588,0.033276451,10548,5470.287661
12312003,M.N,7306,6208.381614,0.038598917,8679,8520.64995
12312004,M.N,6941,6160.601966,0.031242741,8610,9778.377061
12312005,M.N,6801,6250.42692,0.034411562,8718,18056.07534
12312006,M.N,11165,7875.793338,0.023258181,19649,20725.34843
12312007,M.N,12833,9969.640565,0.034690102,17296,11201.39045
12312008,M.N,11367,9995.910335,0.033217761,17882,4352.83209
12312009,M.N,10989,9937.546674,0.036687811,17499,7056.164405
12312010,M.N,10413,9445.49581,0.036102601,16647,10713.96043
12312011,M.N,10393,9638.706086,0.041520429,15101,13509.91029
12312012,M.N,10928,9477.127879,0.029328053,16162,15423.66257
12312013,M.N,11246,9760.713519,0.039156627,14940,19676.93848
12312014,M.N,11379,9496.41721,0.025372455,15371,22394.45
12312015,M.N,11477,9408.194958,0.025890171,15952,10996.57613
12312016,M.N,10623,9254.004503,0.023463824,16323,10946.04467
12312017,M.N,10462,9251.805244,0.025500676,15529,7672.027037
12311998,GPS.N,853.05,979.0120127,0.004789805,1753.516,21361.01347
12311999,GPS.N,1441.576,960.9837805,0.01983692,2390.24,39141.18605
12312000,GPS.N,1531.718,913.6671146,0.018198667,2955.711,21667.22622
12312001,GPS.N,1418.668,913.3409801,0.025461059,4084.669,12055.9803
12312002,GPS.N,1452,878.7749222,0.025036153,4673.242,13718.1258
12312003,GPS.N,1491.599,965.6033855,0.039815388,6243.792,20792.31046
12312004,GPS.N,2395,909.8650734,0.038746908,6065,18516.71448
12312005,GPS.N,1765,803.2023454,0.03286385,5112,15340.20197
12312006,GPS.N,1630,676.8706492,0.023262662,3396,15807.14376
12312007,GPS.N,1291,603.7329871,0.012166172,3370,15985.61565
12312008,GPS.N,2120,568.6604126,0.010942761,3564,9459.808374
12312009,GPS.N,2115,1201.531558,0.00535096,3177,14455.35123
12312010,GPS.N,2678,1219.232188,0.001939237,3094,13601.9391
12312011,GPS.N,2483,1180.654781,0.000335008,2985,9058.062128
12312012,GPS.N,2199,1251.698135,0.014141847,4667,14881.17669
12312013,GPS.N,2907,1362.266997,0.019012238,4576,17545.93522
12312014,GPS.N,2662,1325.271709,0.016085231,4787,17836.78565
12312015,GPS.N,3100,1317.627886,0.016358615,4707,9926.982735
12312016,GPS.N,2504,1236.256099,0.015827922,4928,8950.897875
12312017,GPS.N,2656,1244.081589,0.017424564,4706,13244.47191
12311998,GPC.N,1842.036,1594.550556,0.01256121,1502.005,4123.579375
12311999,GPC.N,2294.354,1979.877431,0.023382447,1705.895,4398.650825
12312000,GPC.N,2334.922,2082.512977,0.033619933,1836.708,4532.446998
12312001,GPC.N,2347.66,2084.190205,0.03329816,1815.746,6356.900438
12312002,GPC.N,2281.657,2093.236043,0.03228168,1883.638,5379.393743
12312003,GPC.N,2502.865,2198.418719,0.028170886,1768.031,5775.743012
12312004,GPC.N,2688.451,2246.957036,0.020831047,1858.476,7694.215424
12312005,GPC.N,2569.205,2261.053666,0.016839113,2020.534,7621.067794
12312006,GPC.N,2700.375,2420.913649,0.01724084,1886.277,8082.213579
12312007,GPC.N,2964.68,2502.469273,0.015840307,1991.123,7773.783381
12312008,GPC.N,2945.742,2624.044577,0.013255901,2392.972,6036.243818
12312009,GPC.N,3121.581,2519.051736,0.011739486,2375.317,6056.599804
12312010,GPC.N,3083.988,2687.843642,0.010540016,2662.33,8087.833295
12312011,GPC.N,3260.187,2964.037026,0.008013492,3449.183,9525.988692
12312012,GPC.N,3583.397,3059.568557,0.005391586,3798.882,9863.203866
12312013,GPC.N,4111.679,3500.204396,0.006298928,4321.529,12840.9753
12312014,GPC.N,4136.522,3864.537757,0.005098428,4933.874,16289.93276
12312015,GPC.N,4472.823,3916.452164,0.004751151,4985.529,12949.05331
12312016,GPC.N,4349.51,4105.167138,0.003730332,5652.044,14210.35601
12312017,GPC.N,4544.482,4546.073222,0.003730332,8948.225,13929.74825
12311998,GT.OQ,2468,2354.26156,0.022446655,6584.5,7566.986813
12311999,GT.OQ,2844.2,2557.164279,0.022433473,8594.3,4210.132688
12312000,GT.OQ,2974.6,2891.395792,0.030650427,9220.1,3622.1334
12312001,GT.OQ,3850,2914.560897,0.029323516,10131.8,3884.292399
12312002,GT.OQ,3148.1,2886.27157,0.021542035,12055.5,1193.843619
12312003,GT.OQ,2401,3123.247467,0.021326724,13879.3,1378.064977
12312004,GT.OQ,3884,3581.316443,0.024301897,15184,2570.979937
12312005,GT.OQ,3926,3559.51512,0.027677905,14741,3065.891822
12312006,GT.OQ,3543,3545.989483,0.026434063,16910,3725.244644
12312007,GT.OQ,3372,3830.895524,0.035837457,13338,5958.344753
12312008,GT.OQ,2223,3593.39993,0.027107983,13354,1438.77
12312009,GT.OQ,4012,3389.680811,0.024238173,12831,3414.371217
12312010,GT.OQ,3870,3666.928487,0.022371681,14125,2878.523375
12312011,GT.OQ,3947,3944.346326,0.021993127,16005,3462.527311
12312012,GT.OQ,4142,3927.151633,0.024408752,15814,3382.936088
12312013,GT.OQ,4117,4058.576612,0.02791407,15082,5914.8
12312014,GT.OQ,3511,4110.869382,0.033120364,13617,7844.250739
12312015,GT.OQ,4746,4063.295069,0.036329496,12249,8785.228966
12312016,GT.OQ,4283,3852.136976,0.031562871,11786,8058.691354
12312017,GT.OQ,3795,3783.697823,0.027427542,12214,7958.828795
12311998,HOG.N,673.085,584.4668418,0.026727006,890.298,7239.241337
12311999,HOG.N,837.657,652.509098,0.030287162,950.997,9693.954605
12312000,HOG.N,972.994,658.6108564,0.029366994,1030.749,12045.76026
12312001,HOG.N,1197.253,702.5575575,0.018210088,1362.212,16441.43977
12312002,HOG.N,1060.295,774.8716683,0.009253198,1628.302,13982.45527
