fyear,ticker,firmname,industry,sector,statevariable,cash,fixedcosts,couponrate,liabilities,equityobserved
12312011,KMB.N,Kimberly-Clark Corp,Personal Products,Consumer Non-Cyclicals,6320,764,4940.13369,0.020008668,13844,28989.8018
12312012,KMB.N,Kimberly-Clark Corp,Personal Products,Consumer Non-Cyclicals,7344,1106,4958.869392,0.020499109,14586,33036.24135
12312013,KMB.N,Kimberly-Clark Corp,Personal Products,Consumer Non-Cyclicals,7046,1054,4903.63561,0.022280282,13779,39778.368
12312014,KMB.N,Kimberly-Clark Corp,Personal Products,Consumer Non-Cyclicals,6854,789,4901.432167,0.020651201,14527,42206.762
12312015,KMB.N,Kimberly-Clark Corp,Personal Products,Consumer Non-Cyclicals,6057,619,4638.258888,0.020807999,14802,46209.18852
12312016,KMB.N,Kimberly-Clark Corp,Personal Products,Consumer Non-Cyclicals,6877,923,4527.115598,0.022022782,14485,40872.69767
12312017,KMB.N,Kimberly-Clark Corp,Personal Products,Consumer Non-Cyclicals,6510,616,4458.002123,0.024809027,14269,42443.03521
12311998,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,10863,299,10236.00354,0.043806031,14724,15501.3319
12311999,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,394.084,85.338,1715.602085,0.003390567,7128.011,15748.1155
12312000,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,11067,281,10949.61786,0.041759538,15254,22150.94425
12312001,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,12849,161,11906.85565,0.045791915,15090,16704.73806
12312002,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,13136,161,12281.97432,0.041819233,15567,11790.82758
12312003,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,14080,171,12470.18237,0.037535625,16491,13790.4829
12312004,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,13830,159,13272.69948,0.036169831,16699,12842.34882
12312005,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,14211,144,13627.75716,0.03496918,16872,13697.12678
12312006,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,14391,210,14039.59934,0.031754909,16092,16332.69785
12312007,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,15353,189,14941.48308,0.031549227,16292,18043.2977
12312008,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,15966,242,15428.6792,0.027446919,17379,17231.30404
12312009,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,17163,263,16347.47313,0.027008966,17957,13342.26381
12312010,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,17496,424,16843.16558,0.02978022,18200,14219.8473
12312011,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,18298,825,17323.07346,0.02669303,18207,13920.90714
12312012,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,19079,188,18940.53067,0.023423885,19510,13489.6488
12312013,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,18748,238,18569.88908,0.021449559,20420,20418.2829
12312014,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,19629,401,19046.51943,0.018420832,23886,31547.93947
12312015,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,22573,268,21305.81241,0.019556975,25055,40772.65326
12312016,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,24069,277,22258.17968,0.017823536,27099,32374.68184
12312017,KR.N,Kroger Co,Food Retail & Distribution,Consumer Non-Cyclicals,24851,322,23852.05502,0.017452593,29795,24193.38125
12311998,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,2677.3,277.5,2581.000516,0.020392749,1456.4,5235.466046
12311999,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,2997.1,347.5,2821.87882,0.027424429,1462.2,6218.076427
12312000,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,3169.5,320.3,2920.680103,0.026592252,1523,5443.936821
12312001,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,3232.9,346.7,3139.337769,0.023694166,1506.7,4143.755802
12312002,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,3551.8,546.9,3264.197731,0.020954304,1584.4,3295.70905
12312003,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,3836,364.1,3530.819581,0.02027027,1554,4765.026991
12312004,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,4337.2,611.6,3941.377872,0.018324741,1959.1,6139.889333
12312005,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,4451.6,553.3,4276.663521,0.010609958,2177.2,7224.121723
12312006,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,4809.1,368.6,4430.885347,0.015821007,2136.4,8434.187131
12312007,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,5206.8,253.7,4907.871741,0.015350726,2905.4,8435.584522
12312008,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,5853.1,401.7,5559.672511,0.022242901,3331.4,6089.545125
12312009,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,5657.1,864.5,5394.960879,0.021978022,3512.6,9514.211282
12312010,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,6129.7,1120.7,5647.535688,0.031452139,3370.2,15799.37216
12312011,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,6796.3,1253,6288.323792,0.020017094,3626.9,21630.45733
12312012,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,7526.5,1347.7,6967.482693,0.019503316,3845.5,23177.5592
12312013,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,7910.8,1495.7,7305.403405,0.022220488,3843.3,29220.64188
12312014,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,8585.2,1629.1,7729.113601,0.016502475,3999.4,28926.58947
12312015,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,8902.2,1525.1,7701.681051,0.014324454,4572.6,32515.01233
12312016,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,9019.2,1383.4,8042.917375,0.013981547,5636,28029.02505
12312017,EL.N,Estee Lauder Companies Inc,Personal Products,Consumer Non-Cyclicals,9191,1741,8279.582162,0.01437343,7166,46854.4914
12311998,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,645.8,17.7,616.1570271,0.04282434,871,2746.048375
12311999,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,783.7,12,676.546408,0.040922619,806.4,2094.4
12312000,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,727.1,23.9,655.5663593,0.030524373,1300.6,302.0296042
12312001,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,745.3,31.3,695.4530205,0.037054015,1308.9,2872.693173
12312002,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,789.4,47.3,721.544993,0.032661413,1319.6,3252.913989
12312003,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,833.8,25.1,795.5835072,0.028506688,1368.1,4130.089287
12312004,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,1061.137,70.3,888.549602,0.028324246,1448.9,5237.432299
12312005,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,1063.2,30.3,912.379316,0.034012192,1443.6,4103.526116
12312006,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,1137.1,49,1020.033892,0.032922568,1631.1,5024.033877
12312007,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,1092,45.9,1074.429995,0.035805022,1692.5,4847.708274
12312008,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,1241.9,38.9,1148.324944,0.026189376,2165,4144.137585
12312009,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,1316.7,39.5,1136.979965,0.026561659,2044.3,4774.749925
12312010,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,1344.6,50.8,1209.260453,0.02519162,1957,6183.547385
12312011,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,1362.5,53.9,1291.836257,0.020734621,2469.3,6709.351427
12312012,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,1547.5,79,1380.181982,0.022188869,2465.2,8425.134983
12312013,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,1528.8,63,1370.87732,0.02166267,2502,9057.427433
12312014,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,1618.3,77.3,1442.907385,0.020998887,2604.9,9550.206871
12312015,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,1711.4,112.6,1471.963094,0.02096421,2785.7,10904.53827
12312016,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,1824.2,118.4,1540.541551,0.01921409,2997.8,11721.90266
12312017,MKC.N,McCormick & Company Inc,Food Processing,Consumer Non-Cyclicals,2086.1,186.8,1670.74648,0.012361003,7814.9,13463.85212
12311998,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,1816.3,681.5,1932.092674,0.023128475,4730.1,3473.136563
12311999,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,2335.7,261.9,2478.06033,0.020233945,6138.2,6339.276675
12312000,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,1797.5,605.9,2530.245862,0.017687415,6807.1,10190.93205
12312001,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,2507.1,445.4,2645.903056,0.014603625,8039.1,10695.58771
12312002,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,2392.9,562.9,2571.135704,0.013413881,9385.8,7869.049203
12312003,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,2921.6,533.5,2720.103117,0.013024116,9835.6,9371.903859
12312004,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,2799,717.8,2838.926238,0.010835312,11074.9,9286.95236
12312005,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,3845,1800,3006.894441,0.009333333,13500,15872.75504
12312006,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,5221,2139,3265.573067,0.006642753,15054,15005.62789
12312007,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,4429,1954,3758.811795,0.00565931,17670,18916.98506
12312008,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,4204,1362,4299.55394,0.007899578,18482,10605.51998
12312009,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,4820,2109,4539.846769,0.007549544,19074,16837.02981
12312010,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,5816,3731,4688.852956,0.009101031,20657,17894.8214
12312011,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,6111,3612,5092.8633,0.01031015,23666,19131.63133
12312012,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,6928,3149,5443.310846,0.009557536,26262,22580.95351
12312013,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,6822,2456,5965.786559,0.008659258,27716,37142.46407
12312014,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,8824,4193,7494.056725,0.007239208,41441,48134.01387
12312015,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,11387,5341,10280.08228,0.008423613,44399,45084.20888
12312016,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,11301,4048,9855.040232,0.007655772,46109,31753.91353
12312017,MCK.N,McKesson Corp,Drug Retailers,Consumer Non-Cyclicals,12525,2783,10252.34752,0.006512436,48369,32511.59188
12311998,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,13530,394,11742.99383,0.024294237,16259,59973.04101
12311999,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,15048,1056,12985.81298,0.039831303,10670,51313.36786
12312000,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,12416,1505,9909.546495,0.021062271,13104,71548.27383
12312001,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,12618,1649,10609.02163,0.01720298,13021,85187.75285
12312002,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,13792,1845,11127.13469,0.014837646,13951,72915.85392
12312003,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,13966,2001,11763.85673,0.01323125,13453,80034.75735
12312004,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,16277,3445,13526.23987,0.013274336,14464,87929.83747
12312005,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,18440,4882,15083.42399,0.015678645,17476,98025.17998
12312006,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,19045,2822,15664.64411,0.017167971,14562,102712.1932
12312007,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,21381,2481,17376.23827,0.014430263,17394,122176.4102
12312008,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,22847,2277,19021.65619,0.015334017,23412,85057.81
12312009,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,21864,4135,18506.46853,0.020351692,22406,94875.03101
12312010,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,31261,6369,26538.37701,0.022345052,46677,103537.6599
12312011,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,34416,4425,29508.22537,0.019987304,51983,103732.2684
12312012,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,34228,6619,30122.01115,0.020559352,52239,105851.1851
12312013,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,35112,9678,30161.8986,0.018968148,53089,127196.7447
12312014,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,36067,8726,30694.23254,0.017465682,52961,141519.0653
12312015,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,35132,12009,29829.55345,0.012144976,57637,145568.5296
12312016,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,35516,16125,30868.61379,0.017691159,62291,150058.5798
12312017,PEP.OQ,PepsiCo Inc,Non-Alcoholic Beverages,Consumer Non-Cyclicals,34336,19510,30870.39569,0.01638987,68823,170543.4314
12311998,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,26391,4081,33441.73808,0.027902934,43723,130254.7782
12311999,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,30528,5100,31335.86825,0.0251975,46076,54421.19171
12312000,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,23574,937,22313.458,0.017361982,63760,97835.51281
12312001,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,23119,453,22082.61048,0.028776392,61335,99342.93618
12312002,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,24272,565,19969.25469,0.022654484,63696,83841.54431
12312003,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,24810,3777,19060.6499,0.021948205,66338,110536.4073
12312004,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,26049,5744,19227.77555,0.022578208,66170,125412.6049
12312005,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,19745,6258,11986.43209,0.015491696,68101,155594.6059
12312006,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,16938,4781,6365.912858,0.009729161,64651,179868.4707
12312007,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,13583,4842,5366.134437,0.012228401,38844,159195.6624
12312008,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,8305,7916,4691.135286,0.010087342,24387,31029.58917
12312009,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,7475,1871,5390.870026,0.036502625,32573,40677.50823
12312010,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,6638,2314,4962.241205,0.035306915,32175,51402.31054
12312011,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,7444,3270,4739.321755,0.03692941,33036,60972.92967
12312012,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,7385,2900,4203.730592,0.037945525,32125,63669.33534
12312013,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,7794,3175,3984.131178,0.035791051,30706,76780.56856
12312014,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,8059,3321,3849.828854,0.027266942,31430,97134.54975
12312015,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,9377,2369,3898.447472,0.028932712,28549,114095.0624
12312016,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,7158,4569,3629.669711,0.023399052,33121,131877.3072
12312017,MO.N,Altria Group Inc,Tobacco,Consumer Non-Cyclicals,7931,1253,3244.028547,0.025878203,27784,136263.8249
12311998,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,14194,2406,13377.36294,0.034810464,18730,122448.3807
12311999,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,15422,2800,13838.70079,0.037845924,20055,144152.9476
12312000,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,15778,1600,14958.88774,0.037909326,22079,102265.2603
12312001,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,16773,2518,14722.84838,0.0408902,22377,102563.6073
12312002,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,18920,3623,14832.50931,0.026856298,27070,111112.5706
12312003,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,20730,6212,15587.79908,0.024927326,27520,129084.5226
12312004,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,25195,5892,19303.64812,0.019109882,39770,138943.9032
12312005,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,9462,8133,4154.988696,0.018187308,43052,198838.6165
12312006,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,32641,7826,24548.75488,0.017420693,72787,202796.517
12312007,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,37455,5556,27240.88249,0.020560249,71254,225949.919
12312008,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,40668,3541,28771.30902,0.02214047,74208,181183.6981
12312009,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,39099,4781,27208.97364,0.021693188,71451,176105.4708
12312010,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,40177,2879,26994.81712,0.017742346,66733,180174.409
12312011,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,40144,2768,29684.7818,0.015123733,70353,183540.5663
12312012,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,40730,4436,30240.81156,0.015027342,68209,185451.7892
12312013,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,41784,5947,29631.85173,0.012912096,70554,220735.7384
12312014,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,36381,10686,25071.84913,0.012949253,74290,245989.4444
12312015,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,35771,11603,23741.75194,0.013319287,66445,214769.5511
12312016,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,35016,13348,22091.50976,0.012060214,69153,224997.4514
12312017,PG.N,Procter & Gamble Co,Personal Products,Consumer Non-Cyclicals,31896,15137,21587.07349,0.011016897,64628,233095.7084
12311998,SYY.N,Sysco Corp,Food Retail & Distribution,Consumer Non-Cyclicals,416.186,110.288,523.8966841,0.024107452,2423.4,9262.407826
12311999,SYY.N,Sysco Corp,Food Retail & Distribution,Consumer Non-Cyclicals,658.142,149.303,552.5710844,0.027286799,2669.386,13031.10088
12312000,SYY.N,Sysco Corp,Food Retail & Distribution,Consumer Non-Cyclicals,779.703,159.128,565.4031861,0.023252949,3052.387,20053.34934
12312001,SYY.N,Sysco Corp,Food Retail & Distribution,Consumer Non-Cyclicals,1027.015,135.743,581.3613653,0.022072885,3252.452,17476.1878
12312002,SYY.N,Sysco Corp,Food Retail & Distribution,Consumer Non-Cyclicals,1147.877,198.439,588.0754079,0.016306244,3857.234,19566.03581
12312003,SYY.N,Sysco Corp,Food Retail & Distribution,Consumer Non-Cyclicals,1445.074,337.447,613.4985218,0.015242488,4738.99,24093.48519
12312004,SYY.N,Sysco Corp,Food Retail & Distribution,Consumer Non-Cyclicals,1260.896,199.706,627.7233502,0.013227017,5283.126,24420.91305
12312005,SYY.N,Sysco Corp,Food Retail & Distribution,Consumer Non-Cyclicals,1266.208,191.678,649.9299851,0.01361393,5509.063,19260.34794
12312006,SYY.N,Sysco Corp,Food Retail & Distribution,Consumer Non-Cyclicals,1233.779,201.897,701.6399802,0.018367804,5939.741,22722.35848
